28,5.2,7.2
27,7.7,6.8
28,5.7,7.2
25,6.7,6.3
28,6.4,6.4
27,6.2,7.6
27,6.8,7.5
27,7.1,7.6
28,5.9,6.7
28,5.8,6.5
29,4.7,6.6
28,6.5,6.6
28,1.4,6.2
28,1.5,6.3
28,7,7.5
30,7.7,8.1
30,7.5,7.9
28,7.2,8.2
28,7.6,8.1
28,7.3,8
27,7.4,8
27,7.2,7.7
29,7.2,7.8
28,7,8.1
29,7.4,8.1
33,7.7,7.8
33,7.1,7.6
33,6.8,7.4
28,5.1,8.4
21,7.6,7.9
24,7.4,6.8
28,7.5,6.7
28,6.9,6.8
30,7,7
27,7.2,6.7
26,7.4,6.7
29,7.5,7.2
26,6.7,7.4
27,7,7.2
28,6.4,7
29,6.6,7.1
28,6.5,7.9
22,6,7.3
21,4.9,7.4
22,6.4,7.1
20,5.6,8.1
22,5,6.7
21,5.6,7.3
20,5.7,7.4
21,5.3,7.4
21,4.8,7.4
23,2.9,7.3
21,4.5,7.2
20,4.8,7.5
24,3.1,7.6
25,3.1,7.6
28,1.9,8.4
28,7,7.8
16,7.2,6.2
22,5.475,7.82
23,4.8,7.3
23,7.6,7.5
23,8.4,7.4
23,9,7.8
25,8.7,7.4
25,1.9,7.3
25,7.7,7.3
25,7.9,7.6
26,8,7.6
25,7.4,7.6
23,8.3,7.7
18,9.6,7.1
19,8.8,7.2
24,7.4,7.8
24,7.5,7.8
26,8.1,7.8
26,7.9,7.5
28,6.6,7.7
29,6.3,7.6
28,5.7,7.8
21,6.4,7.025
25,8.35,7.125
24,8.45,6.95
29,6.8,7.6
25,7.2,7.8
25,4.9,7.4
27,5.1,7.8
28,6,8.2
30,6.1,8.1
27,1.1,7.8
29,6.8,8
25,4.5,7.6
25,6,7.3
30,0,7.1
28,2.8,7.9
29,5.6,8
28,4.1,7.9
29,6.3,7.9
30,6.6,7.8
28,6.8,7.1
27,6.5,7.5
28,7.1,8
26,7.6,7.3
26,7.4,7
27,7,7.3
29,5.4,7.3
28,6.7,7.2
28,6.8,6.9
25,5.6,6.8
28,5.2,7.2
26,6.2,7.1
31,3.6,7
30,6.8,7.2
28,8.1,7.1
26,6.3,7.6
27,6.4,7.6
27,5.9,7.2
25,5.3,7.7
26,6,7.8
22,6.6,7.2
22,6.8,7.2
27,6.7,7.6
29,5.2,7
21,6.9,6.6
32,0.7,7.3
23,6.8,6.6
29,6.2,6.5
28,7.3,6.6
28,6.4,6.7
28,5.1,6.8
28,6.8,6.7
27,6.3,6.3
28,7.2,6.7
27,6.8,6.9
27,6.8,7
29,7.7,7.2
29,7.1,6.8
29,6.6,6.3
26,1.8,6.8
26,6.7,6.2
26,5.8,6.3
26,5.1,6.3
26,6.6,6.2
27,6.6,6.4
27,6.7,6.4
26,6.6,6.3
27,5.9,6.4
27,7.6,6.7
27,6.5,6.7
29,7.3,7.4
27,6.3,6.7
26,6.9,6.6
27,6.8,6.7
29,5.9,7.1
28,6.4,7.1
28,7.3,6.7
28,7.6,6.6
30,2.4,6.7
27,7.1,6.8
27,6.4,6.7
27,3.5,6.9
28,7.4,7.3
28,6.8,6.9
27,5.5,6.5
31,5.4,6.5
30,4.8,6.8
28,5.8,6.3
27,7.3,6.6
28,5.8,7.5
28,6.2,6.7
27,7.3,6.1
27,7.6,6.3
25,7.7,6.6
28,5.4,5.9
28,7.4,6.1
28,6.6,5.9
28,6.5,6.5
27,7.2,5.9
29,6.3,6.5
27,7.6,6.6
27,7.3,6.5
27,7.5,7
26,4.4,7.3
27,6.8,7
29,1.7,6.2
29,3,6.1
28,6.9,7.8
32,7.7,8.1
32,6.8,7.8
28,7.5,8.2
26,7.6,8.1
26,7,7.6
25,7.6,6.6
27,6.8,6.6
28,6.8,6.7
28,6.9,7.1
27,7.3,6.6
26,7.4,6.7
28,7.2,7.2
27,6.8,7.6
26,6.9,7.3
29,7,7.3
31,7,7.3
30,7.7,8.1
23,8,8.2
24,3.8,7.8
23,4.9,7.8
20,5.9,7.2
21,5.3,7.4
30,6.7,6.9
30,6.2,7
21,5.7,7.3
21,5,7.2
20,5,7.3
20,5.1,7.2
21,4.5,7.2
21,4.4,7.2
20,4.5,7.4
21,5.2,7.5
21,5.5,7.6
21,5.6,7.6
25,6.4,7.9
31,6.8,7
21,5.4,7.8
27,7.9,6.7
26,6.2,7.3
27,8.2,7.6
28,6.6,7.4
26,7.9,7.8
29,9,8
28,6.8,8
30,9.6,7.6
27,3.2,6.8
28,5.5,7.5
19,5,3.2
26,7,7.8
26,7.2,7.8
25,6.6,8
25,6.7,7.9
28,6.1,7.7
29,5.4,7.3
28,5.8,7.8
29,6.8,7.6
25,7,7.7
25,4.8,7.5
27,4.9,7.7
28,6.4,8
29,6.7,7.9
28,5.7,7.6
30,6.2,8
26,4.8,7.6
27,6.2,7.4
27,6.8,7.5
27,4.2,7.8
30,6.8,7.5
29,6.5,6.9
29,6.5,7.1
29,6.4,7.7
27,7.2,7.2
28,7.2,6.8
28,7.4,7.1
28,7.2,6.9
29,7.4,7
28,6.3,6.6
26,6.4,7.3
27,6.7,7.4
28,6.6,7.5
28,5.7,7.2
25,6.4,7.1
25,6.6,7.2
22,6.2,7.3
28,5.5,6.6
27,7.5,6.8
28,6.7,6.8
28,6.9,6.7
28,6.8,6.9
29,7.4,7.2
28,7.2,6.8
29,6.8,6.6
28,0.8,6.8
26,7.1,6.1
26,5.9,6.2
26,5.1,6.2
26,6.7,6.2
26,5.8,6.2
26,6.4,6.2
26,6.6,6.3
26,5.4,6.2
28,6.7,6.7
27,6.4,7
29,6.3,7.1
28,6.2,6.5
28,6.9,6.4
27,6.8,6.5
28,6.6,6.9
28,7,7.2
28,7.5,6.9
28,7.4,6.8
29,2.8,6.6
28,6.2,7.6
30,7.9,7.9
28,8.1,8
30,7.2,7.7
32,6.7,7.6
29,7,8.1
26,7.5,6.5
28,6.8,6.5
29,6.8,6.5
32,7.8,7.2
28,7.2,6.4
27,7.4,6.5
31,7.6,7.1
28,6.8,7.2
27,7.3,7.3
28,6.9,7.2
29,7,7.2
22,7.9,7.9
18,3.9,7.9
24,4.9,7.6
20,7.4,7.5
21,6.1,7.8
24,4.9,8.1
26,4.5,8.3
21,6.7,7.6
21,6.3,7.7
22,6.4,7.7
22,6.5,7.7
21,6.4,7.8
22,6.3,7.7
21,6.2,7.6
21,6,7.8
21,5.9,7.8
21,5.9,7.7
22,6.5,8.2
25,6.6,8.2
29,6.8,7.2
30,6.8,7.4
29,1,7.3
19,5.6,7.4
25,6.7,7.9
25,6.5,7.9
24,7.3,7.8
24,7.7,7.9
23,6.2,7
23,6.4,7.4
23,6.4,7.6
23,7,7.6
23,3.6,7.2
23,3.7,7.5
24,7.1,7.3
23,7.1,7.2
22,5.8,7.6
24,8.4,7.9
20,8.1,7.2
18,6.1,3.1
16,8,7
19,5.4,7.2
18,7,7
27,5.2,7.4
27,4.7,7.4
27,5.4,7.4
23,6.9,7.2
29,6.8,7.61
25,7.102,7.945
25.5,3.487,7.015
22,5.35,7.935
25.5,7.05,7.995
29.667,6.5,8.14
25.5,6.8,7.885
29,5.6,8.173
26.5,6.085,7.695
26.5,6.055,7.605
28,6.8,7.215
27,7.93,8.32
25.667,4.9,7.943
27.75,6.625,7.725
27.75,5.175,6.95
30,6.4,7.45
28.25,6.2,7.9
26.667,7.4,6.733
28.75,7.6,6.775
28,7.35,7.1
28.25,7.675,7.5
27.25,7.125,7.3
28.5,7,7.6
27.714,6.543,7.2
28.714,6.7,7.2
28.667,7.1,7.4
26.667,6.333,8.1
26.714,6.471,6.3
28.286,6.371,6.8
19.333,6.7,6.9
29.083,6.2,6.9
27.417,7.286,7
27.286,6.525,6.7
28.6,6.917,6.6
28.667,6.8,6.6
27.786,7.075,6.5
28.143,7.013,6.6
27.5,6.787,6.7
28.571,4.1,7.1
27,6.9,6.7
26.5,6.867,7
26.25,6.467,7
26.75,6.667,6.6
26.75,6.967,7
26.5,6.733,6.7
27,6.714,7
26.75,6.733,6.7
28,7.233,6.5
27,6.233,6.7
28.5,6.867,6.5
28.5,6.433,6.6
29,7.033,7.1
28.75,6.633,7
28,6.833,6.7
29.5,6.333,6.3
28,7.033,6.7
28.5,7,6.7
29,3.5,6.6
28.857,6.243,7
21,6.9,7.1
24,7.8,6.5
33,7.3,6.7
27.5,7.95,6.9
29,5.8,6.1
31.25,6.975,6.4
29,5.35,7.3
30,7.525,7.1
29,7.15,6.1
29,4.325,6.3
27.5,6.925,6.4
27.25,6.825,7.1
26.667,6.7,6.2
26.333,6.75,6.5
21.25,5.87,6.7
17.667,6.033,6.5
16.5,5.1,7.2
18,4.867,6.8
17.333,4.833,7.2
17.5,5.1,6.3
15,6.8,6.4
17.5,4.2,7.6
18,5.533,7.5
17.5,5.2,7.6
18,4.2,6.7
18.333,4.033,6.5
18.667,4.133,6.6
18,5.35,6.6
19,4.05,6.2
17.5,6.25,6.3
18.5,6.65,7.5
19.5,7.2,8.1
22,6.27,7.9
20,6.1,8.2
26,0.6,8.1
27,6,8
27,6,8
16,7.2,7.7
15,4.6,7.8
10,8.8,8.1
11,10,8.1
12,9,7.8
23.667,7.767,7.6
23.7,7.167,7.4
23.767,8.533,8.4
23.667,8.867,7.9
28,5.6,6.8
29,6,6.7
29,6,6.8
29,6,7
26,7.2,6.7
27,5,6.7
29,6.2,7.2
27,7.2,7.4
28,6.2,7.2
28,3.9,7
29,7.2,7.1
28,6.9,7.9
29,7.8,7.3
29,6.7,7.4
28,8.3,7.1
28,8.1,8.1
29,7.7,6.7
29,8.6,7.3
28,7.7,7.4
28,7.4,7.4
29,7,7.4
29,5.9,7.3
27,4.1,7.2
27,3.9,7.5
29,5.7,7.6
29,6.1,7.6
14,6.2,8.4
19,6.3,7.8
27,7.1,6.2
28,7.4,7.82
28,7.3,7.3
29,5.9,7.5
29,7.4,7.4
29,7.1,7.8
29,6.8,7.4
29,6.8,7.3
29,6.8,7.3
29,7.2,7.6
29,6.2,7.6
29,6.6,7.6
29,6.9,7.7
29,6,7.1
29,5.4,7.2
29,6.7,7.8
29,6.9,7.8
29,6.5,7.8
29,6.8,7.5
29,5.8,7.7
29,6.8,7.6
29,7.1,7.8
29,6.3,7.025
29,6.3,7.125
29,6.9,6.95
29,6.4,7.6
29,6.8,7.8
29,6.8,7.4
29,7.1,7.8
29,7,8.2
29,2.4,8.1
27,6.7,7.8
29,6.8,8
29,6.5,7.6
29,5.1,7.3
29,6.5,7.1
29,6.6,7.9
29,6.6,8
29,7.9,7.9
29,7.4,7.9
29,7,7.8
29,6.9,7.1
29,7.3,7.5
29,8,8
29,5.5,7.3
29,7,7
20,6.6,7.3
18,6.4,7.3
15,7.1,7.2
19,8.1,6.9
21,8.3,6.8
25,7.4,7.2
25,6.8,7.1
25,6.1,7
26,7.5,7.2
28,7.5,7.1
30,7.5,7.6
27,6,7.6
32,6.3,7.2
29,6.1,7.7
29,8.1,7.8
25,7.3,7.2
29,4.9,7.2
28,6.3,7.6
28,6.1,7
25,6.8,6.6
26,6.7,7.3
27,5.9,6.6
25,6.5,6.5
25,6.9,6.6
26,5.1,6.7
28,5,6.8
28,5.1,6.7
16,6.2,6.3
29,4.4,6.7
29,4.2,6.9
23,4,7
22,8,7.2
29,4.2,6.8
29,5,6.3
25,7.5,6.8
27,6.6,6.2
28,6.8,6.3
29,6.7,6.3
28,7.1,6.2
27,7.4,6.4
29,6.6,6.4
28,6.6,6.3
28,5.4,6.4
30,5.4,6.7
29,5.3,6.7
30,7.8,7.4
29,7.5,6.7
29,7,6.6
29,7.2,6.7
29,7.9,7.1
28,7,7.1
29,6.8,6.7
28,7.1,6.6
27,7,6.7
29,7.2,6.8
28,6.6,6.7
29,6,6.9
28,8,7.3
28,7.5,6.9
30,8.1,6.5
29,8.1,6.5
29,8.1,6.8
32,7.8,6.3
30,8,6.6
28,7.5,7.5
28,7.5,6.7
27,4,6.1
28,7.7,6.3
28,8,6.6
27,7.7,5.9
28,6.4,6.1
27,6.8,5.9
28,6.9,6.5
28,6.9,5.9
28,7,6.5
24,6.9,6.6
28,7.1,6.5
28,6.9,7
27,6.8,7.3
27,7.3,7
26,6.9,6.2
27,6.8,6.1
29,7.2,7.8
27,7,8.1
26,7,7.8
26,7.1,8.2
26,7,8.1
27,6.8,7.6
26,6.8,6.6
24,7,6.6
28,6.8,6.7
27,6.9,7.1
27,6.8,6.6
26,7.2,6.7
25,7,7.2
25,7.1,7.6
25,7.1,7.3
29,6.5,7.3
26,7.7,7.3
27,7.8,8.1
24,7.7,8.2
25,7.5,7.8
27,7.3,7.8
28,7.4,7.2
26,7.4,7.4
21,7.3,6.9
21,7.4,7
21,7.5,7.3
21,7.3,7.2
21,7.4,7.3
21,7.4,7.2
